,url,titre,first_publication_date,description,prix,type_de_bien,meuble,surface,nb_rooms,DPE,GES,ascenseur,etage,nb_etages,charges,caution,region,departement,ville,zipcode,latitude,longitude,host_name,piscine,nb_bedrooms,parking,quartier,cave,terrasse,Unnamed: 0.53,Unnamed: 0.52,Unnamed: 0.51,Unnamed: 0.50,Unnamed: 0.49,Unnamed: 0.48,Unnamed: 0.47,Unnamed: 0.46,Unnamed: 0.45,Unnamed: 0.44,Unnamed: 0.43,Unnamed: 0.42,Unnamed: 0.41,Unnamed: 0.40,Unnamed: 0.39,Unnamed: 0.38,Unnamed: 0.37,Unnamed: 0.36,Unnamed: 0.35,Unnamed: 0.34,Unnamed: 0.33,Unnamed: 0.32,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
39,https://www.leboncoin.fr/ad/locations/2708548902,Location appartement 2 pieces,2024-05-21 16:47:33,"Appartement de 37,70 m2 dans un quartier calme rue des Bornes à Strasbourg Cronenbourg 
Au deuxième étage avec ascenseur, il est composé d’une entrée avec placard, deux chambres, une cuisine équipée, une salle de bain avec WC et un balcon. Une cave complète le bien.  Chauffage électrique individuel Eau chaude sanitaire par cumulus électrique. Proche de toutes commodités 
Tram et bus à 5/10 mn à pied 
Disponible début juin 2024. 
Loyer mensuel : 542 € + 58 € d’avance sur charges avec régularisation annuelle 
Depôt de garantie : 542 €
Pas de frais d’agence 
DPE et GES en cours
 
Les dossiers avec garantie Visale ou garants physiques appréciés .
Documents à fournir 
Ces documents sont nécessaires pour le locataire et le garant.
- Carte d'identité (recto verso) ou passeport
Pour le locataire :
- 3 dernières quittances de loyer,
- Coordonnées du propriétaire.
Si vous êtes propriétaire : 
- Dernière taxe foncière
ou 
- Titre de propriété de la résidence principale
pour le salarié :
- 3 dernières fiches de paie
- Dernier avis d'imposition
pour les professions libérales ou autres
-  2 derniers avis d'imposition,
- Carte professionnelle,
- RIB de la société,
- Extrait k bis (de moins de 3 mois).",542,Appartement,2,37,2,v,v,Oui,2,4,58,542,Alsace,Bas-Rhin,Strasbourg,67200,48.59698,7.72023,Yo,Non,,,calme,,,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,,,,,,,,
40,https://www.leboncoin.fr/ad/locations/2708475990,Duplex meublé 115m2,2024-05-21 16:06:12,"Particulier loue un Magnifique duplex rénové en 2022 en meublé.

Dispo au 1er juin 2024

Loyer : 1200 euros +
Charges : 90 euros ( gestion, entretien chaudière, eau, ordures ménagères )

Surface carrez : 82,87m2
Surface hors « carrez » : 33,75 m2 
Dpe : D
Ges : D

Date du DPE : 25/03/2024

Parking gratuit au bas de l’immeuble 
Tram b à 50m et bus 
École maternelle primaire et collège en bas de l’immeuble.
Nombreux commerces ( Carrefour express, Auchan, pharmacie, laboratoire, boucherie etc)

Qui se compose de la manière suivante : 

Le duplex se trouve tout en haut et le calme et de mise ( gros avantage ) ( 3 logements )

Vous trouverez en entrant une petite entrée de 4m2, avec meuble d’entrée, qui dessert les différentes pièces du logement, à savoir :

la première chambre de 15m2 au sol, Avec sol imitation chevron de qualité, lit deux personnes, table de nuit, coiffeuse et dressing.

A côté de celle ci au choix : salon ou chambre supplémentaire d’également 15 m2  avec parquet ancien vitrifié et poncé, actuellement se trouve un canapé d’angle, une table basse, un meuble tv, la télévision et une belle vitrine.

Un cabinet de toilette de 1,36m2 se trouve également au rez-de-chaussée ( sol chevron) toilette suspendu refait à neuf également. 

Vous accédez ensuite à la cuisine / salle à manger. Cette pièce de vie accueil un magnifique bar rénové avec deux tabouret de bar.
Une table à manger monastère et 6 chaises et un bahut effet bois. Dans la partie cuisine une cuisine avec plaque induction, réfrigérateur avec partie congélateur, un four à micro onde et un lave vaisselle, Et le nécessaire de cuisine.
Cette pièce fait 22m2 .

Vous trouverez aussi à ce niveau la salle de bain de 6m2 composé d’un meuble vasque d’une baignoire et d’un sèche serviette neuf . Également a dispo : une machine à laver, un sèche linge, un étendoir à linge, fer à repasser et table à repasser. 

A l’étage : 
L’escalier se situant au bar permet d’accéder à l’étage qui abrite une magnifique chambre parentale de 20m2, pouvant faire également office de chambre d’enfant, salon à l’étage ou grand bureau … tant de dispositions pour vous projeter à votre guise.

Pour terminer l’étage abrite également un palier / mezzanine , avec un renfort permettant du rangement en sus / espace de lecture etc.. qui accueil actuellement un lit hemnes avec rangement, une penderie et une étagère de rangement. 

Vous pouvez consulter la liste des meubles obligatoire en location meuble pour obtenir plus de détails. Nous laissons des prestations haut de gamme actuellement et la déco au besoin.

En complément de ce bien : une petite cave permettant un peu de stockage. Un espace commun pour les vélos , et une petite cour commune vous raviront.

Je reste à votre entière disposition pour tout renseignements ou photos en sus.

Estimation des coûts annuels énergie 
Estimé en 990e et 1430e par an.
Prix moyens des énergies indexés au 1er janvier 2021 ( abonnement compris ) 

Je m’oppose fermement au démarchage des agences immobilières et agent indépendant et m’engage à engager des poursuites si non respect de ce point. 
« Les sanctions, en cas de démarchage téléphonique interdit, peuvent aller jusqu'à 75 000 euros d’amende pour les personnes physiques et 375 000 euros pour les entreprises. »

Vous pouvez consulter les informations de risques : www.georisques.gouv.fR

Zone soumise à l’encadrement des loyers.

Chauffage au gaz, électricité et tableau refait à neuf. Chaudière neuve dernière génération Fenetre pvc double vitrage au bas de l’appartement, velux neuf en haut. radiateurs neufs dans tout le logement. 

Liste des pièces justificatives exigées par simple demande. Dossier béton exigés. Cautionnaire obligatoire, dépôt de garantie : 2 mois de loyers hors charge. Entretien avant visite.

Agathe",1290,Appartement,1,115,4,d,d,Not Available,2,2,90,2400,Alsace,Bas-Rhin,Ostwald,67540,48.54393,7.71036,verbeke,Non,,oui,,,oui,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,,,,,,,
41,https://www.leboncoin.fr/ad/locations/2708592627,Apartement meublé avec cours privative,2024-05-21 17:10:24,"Appartement situé à Schiltigheim, d'une superficie totale de 70m² avec une cour privative de 70 m². L'appartement est entièrement rénové et meublé avec goût, il comprend :   

- Une entrée  
- Un séjour  
- Une cuisine entièrement équipée  
- Deux chambres avec chacune une armoire et un lit 160x200 
- Une salle de bain  
- Il est doté de tous les appareils électroménagers : hotte, plaque de cuisson gaz, four, lave-vaisselle, réfrigérateur-congélateur, et machine à laver.   

Les transports en commun, écoles, crèches, médecins et commerces sont à proximité. Le centre-ville de Strasbourg est accessible en 15 minutes à vélo ou en bus, et l'accès à l'autoroute se fait en 5 minutes.   
- Loyer : 1200€ par mois  
- Montant des charges : 50€ par mois (comprenant l'eau froide avec régularisation annuelle).  
- Gaz et électricité à la charge du locataire.  
- Dépôt de garantie : 2400€   

Disponible à partir du 1er juillet, Caution Visale exigée   
Le diagnostic de performance énergétique (DPE) est en cours de réalisation.  

Demande examinée sur dossier transmis complet avant tout RDV et visite: fiche de renseignement à demander auprès du propriétaire et à renvoyer complétée avec les documents.",1250,Appartement,1,70,3,Not Available,Not Available,Non,1,4,50,2400,Alsace,Bas-Rhin,Schiltigheim,67300,48.6096,7.75107,Faiza L.,Non,2.0,oui,Schiltigheim,,oui,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,,,,,,
42,https://www.leboncoin.fr/ad/locations/2708675776,Strasbourg centre studio,2024-05-21 17:54:43,"Strasbourg centre arrêt tram Contades, studio. Coin cuisine,  salle de douche et wc. Loyer mensuel 620 euros, plus quatre-vingts euros de charges, Chauffage et eau chaude compris. Veuillez me contacter uniquement par téléphone. Ne réponds pas aux sms.",620,Appartement,2,28,1,c,c,Oui,Not Available,Not Available,Not Available,Not Available,Alsace,Bas-Rhin,Strasbourg,67000,48.58504,7.73642,Antonhy,Non,,oui,Contades,,oui,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,,,,,
43,https://www.leboncoin.fr/ad/locations/2709041816,"Chambre spacieuse et toute équipée de 12m2, à L’Esplanade",2024-05-21 21:42:57,"Bonjour je mets en location une grande chambre de 12m2 dans un appartement de 70 m² idéalement situé rue d’Upsal, à Strasbourg. L'appartement a été refait à neuf. Chambre toute équipée avec bureau, armoire, rangements, commode. Lit double Emma neuf. Magnifique vue dégagée sur le port de Strasbourg et la forêt noire allemande. Appartement partagé avec 3 étudiants studieux. Cet appartement comporte une pièce de vie aménagée d’une cuisine, d’une salle de bain, d’un WC et d'une terrasse donnant sur la forêt noire allemande. La cuisine est tout équipée avec lave linge/sèche linge. Le bien est situé au dernier étage, il n'y a pas de bruit de voisins et vous disposez d'une vue dégagée dans chaque chambre. L'appartement est équipé de la fibre. Le bien est situé au dernier étage, dans une copropriété tranquille à 2 pas de l’université en plein centre du quartier Esplanade. Loyer de 560€ avec 80€ de provisions de charges en sus comprenant eau, électricité, chauffage et internet. 
Bail individuel ouvrant le droit aux APL. Possibilité de location sur 2 mois, jusqu’à fin août ou pour l'année scolaire. 
N’hésitez pas à me contacter pour plus d’informations.",560,Appartement,1,70,1,c,d,Oui,15,15,Not Available,Not Available,Alsace,Bas-Rhin,Strasbourg,67000,48.57887,7.77699,pierre,Non,,oui,,,oui,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,,,,
44,https://www.leboncoin.fr/ad/locations/2709201661,Studio de 13m2,2024-05-22 00:36:06,"STUDIO DE 13M2 en meublé - Quartier Cronenbourg Saint Florent

À quelques minutes du centre ville de Strasbourg : 
- 5min à pieds de l’arrêt de tram (3 arrêts pour arriver au centre) 
- 10min de vélo du centre 

À quelques pas se trouve tous les commerces nécessaires. L’appartement se situe au rez de chaussée, dans une rue à sens unique. 

L’appartement vient d’être rénové. L’ensemble du mobilier est neuf ainsi que l’électroménager. Il y’a également une machine à laver. 

Le lit est coulissant pour s’ouvrir en un lit deux places et ainsi gagner de la place, tout comme la table qui est rabattable. Il y a également une petite penderie murale. 

L’immeuble dispose d’un garage à vélo. 

Il est possible d’avoir davantage de photos via la messagerie le boncoin.

Deux mois de caution demandés. Merci de m’envoyer directement vos dossiers via la messagerie.

450€ Loyer + 50€ Charges",450,Appartement,1,13,1,Not Available,Not Available,Not Available,0,Not Available,50,900,Alsace,Bas-Rhin,Strasbourg,67000,48.58504,7.73642,Melanie,Non,,,Cronenbourg,,Non,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,,,
45,https://www.leboncoin.fr/ad/locations/2709072002,"Chambre spacieuse et toute équipée de 19m2, à L’Esplanade",2024-05-21 22:03:13,"Bonjour je mets en location une grande chambre de 19m2 dans un appartement de 78 m² idéalement situé rue d’Upsal, à Strasbourg. 
Chambre avec grande baie vitrée, toute équipée avec bureau, armoire, rangements, commode et télévision. 
Situé dans une copropriété tranquille à 2 pas de l’université, l'appartement est partagé avec 3 étudiants studieux. Il comporte une cuisine, une salle de bain, un WC séparé. La cuisine est tout équipée avec lave-linge. La copropriété dispose d'un local à vélo. Le bien est situé au dernier étage, il n'y a pas de bruit de voisins et vous disposez d'une vue dégagée dans chaque pièce et d'une belle luminosité. 
Possibilité de place de parking en sus. 
L'appartement est équipé de la fibre. 
Loyer de 580€ avec 80€ de provisions de charges en sus comprenant eau, électricité, chauffage et internet. 
Bail individuel ouvrant le droit aux APL. 
Libre de suite. N’hésitez pas à me contacter pour plus d’informations.",580,Appartement,1,78,1,a,c,Oui,9,9,Not Available,Not Available,Alsace,Bas-Rhin,Strasbourg,67000,48.57815,7.77817,pierre,Non,,oui,,,oui,44.0,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,,
46,https://www.leboncoin.fr/ad/locations/2677279859,Beau T2 Duplex Neudorf,2024-05-02 10:06:34,"Beau duplex T2 à Strasbourg Neudorf dans immeuble totalement rénové, libre au 1er juin 2024, 2ème occupation, Proximité du tram et toutes commodités, Loyer 850€ + charges 40€, 66m2 au sol,  49 Surface Habitable, cuisine et salle de bain équipée,  chauffage individuel au gaz, belles prestations. Pas de frais d agence.",850,Appartement,2,49,2,c,c,Not Available,Not Available,2,40,850,Alsace,Bas-Rhin,Strasbourg,67100,48.56681,7.7532,SCI ELJURO,Non,,oui,,,oui,45.0,44.0,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,
47,https://www.leboncoin.fr/ad/locations/2708414975,Beau studio meublé centre Strasbourg,2024-05-21 15:31:55,"Particulier loue coquet studio situé au centre-ville au carrefour du centre historique, 3 rue du 22 Novembre, à proximité des facultés et du Tram.
Ce studio de 18m², lumineux et agréable, se situe au 4em étage avec ascenseur. Accès sécurisé avec interphone idéal pour étudiant.
Il est composé:
- d'une salle de bain avec douche, WC .
- d'une pièce principale avec un canapé lit (vrai matelas), un bureau, une bibliothèque et une table basse.
Le coin cuisine est composé d’un frigo, d’une plaque de cuisson, d’un micro-onde.
Libre au 1er juin.
Studio pour étudiant avec caution des parents.",520,Appartement,1,18,1,d,d,Oui,4,5,120,500,Alsace,Bas-Rhin,Strasbourg,67000,48.58294,7.74134,Dominique,Non,,,,,Non,46.0,45.0,44.0,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,,
48,https://www.leboncoin.fr/ad/locations/2675245019,Location 2 pièces 67202 WOLFISHEIM,2024-04-30 20:31:24,"Location à partir du 20 mai 2024 . 
2 pièces cuisine entièrement équipée - salle de bain avec douche à l'italienne -WC .
Appartement refait à neuf en 2020 .
Très lumineux .",800,Appartement,1,70,2,v,v,Non,1,2,80,1700,Alsace,Bas-Rhin,Wolfisheim,67202,48.587894,7.66911,Anne,Non,,oui,,,oui,47.0,46.0,45.0,44.0,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,
49,https://www.leboncoin.fr/ad/locations/2708619080,Grand studio Avenue des Vosges,2024-05-21 17:24:53,"Appartement 1 pièce de 31 m2 situé avenue des Vosges près de la place de la République.
Au 1er étage , au calme dans une cour intérieure.
Le studio se compose :
- d'une entrée avec placard et un WC séparé 
- d'une grande pièce lumineuse de 17m2
- d'une salle de bains  avec baignoire
- et d'une cuisine séparée avec une grande fenêtre.
Parquet au sol
Une cave est disponible
Loyer 600€ + 70€ de charges",670,Appartement,2,31,1,e,d,Non,1,Not Available,70,600,Alsace,Bas-Rhin,Strasbourg,67000,48.58504,7.73642,hl,Non,,,,,oui,48.0,47.0,46.0,45.0,44.0,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,
50,https://www.leboncoin.fr/ad/locations/2709151193,Krutenau - Location appartement F3 - 76m² - 2 places de parking,2024-05-21 23:15:38,"Rue de Zurich 
Loue appartement meublé au coeur de la Krutenau. Au 1er étage surélevé. Grand séjour avec belle luminosité côté rue, balconnet donnant sur la rue. Cuisine séparée tout équipée. Un couloir avec de nombreux rangements amène sur deux chambres et la salle de bain. Douche à l'italienne. WC séparé. Double vitrage, volet électrique.
2 places de parking + 1 cave. 
1350€ + 200€ de provision sur charges ( eau chaude, eau froide chauffage)",1550,Appartement,2,76,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,200,2500,Alsace,Bas-Rhin,Strasbourg,67000,48.57985,7.75662,Juljul,Non,1.0,,,,,49.0,48.0,47.0,46.0,45.0,44.0,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,
51,https://www.leboncoin.fr/ad/locations/2708679161,Studio plein centre,2024-05-21 17:56:25,"Mise en location d'un studio pour étudiant avec emplacement idéal, vue sur la cathédrale. En plein centre ville, proche des transports en commun et de toutes commodités. L'appartement a un agencement idéal pour un confort optimal.
Loyer de 410 euros et 80 curos de charges comprenant le chauffage au gaz central, l'eau chaude et froide ainsi que l'entretien des parties communes.
Aucun frais de dossier à prévoir. Location non meublée, garants obligatoires. La présence de l’un des parents est souhaitée lors de la visite, et obligatoire lors de la signature, ainsi que celle du futur locataire.
Appartement à louer dès maintenant, merci de me contacter via le bon coin.",490,Appartement,2,Not Available,1,v,v,Not Available,Not Available,Not Available,80,Not Available,Alsace,Bas-Rhin,Strasbourg,67000,48.5791,7.75267,Lex,Non,,oui,,,oui,50.0,49.0,48.0,47.0,46.0,45.0,44.0,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,,
52,https://www.leboncoin.fr/ad/locations/2709095605,Particulier loue studio meublé Robertsau,2024-05-21 22:21:23,"Particulier loue studio entièrement meublé (cuisine équipée : mini-four, micro-onde, plaques de cuisson, réfrigérateur/congélateur, machine à café Nespresso et machine à laver, canapé lit, chaise, bureau, TV). Salle de bain avec baignoire, meuble vasque et WC.
Nombreux rangements.
Résidence de standing sécurisée, calme absolu.
Arrêt de bus à 30 mètres, Tram à 10 min reliant le centre ville (arrêt Boecklin).
Libre 1er juillet.
Premier contact par e-mail. Merci",650,Appartement,1,27,1,e,d,Oui,1,3,Not Available,Not Available,Alsace,Bas-Rhin,Strasbourg,67000,48.62115,7.79583,gb,Non,,,,,,51.0,50.0,49.0,48.0,47.0,46.0,45.0,44.0,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,,
53,https://www.leboncoin.fr/ad/locations/2709488947,Appartement 3pièces meublé,2024-05-22 09:15:50,"Centre de Strasbourg à coté de la place des Halles à louer joli 3pièces meublé en excellent état . 
Loyer mensuel 1100 + 80 euros de charges forfaitaire .",1180,Appartement,1,60,3,b,a,Non,1,3,80,2200,Alsace,Bas-Rhin,Strasbourg,67000,48.58665,7.74343,louislux08,Non,,oui,,,oui,52.0,51.0,50.0,49.0,48.0,47.0,46.0,45.0,44.0,43.0,42.0,41.0,40.0,39.0,38.0,37.0,36.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,
